property_id,municipality,state,culture,area_ha,obs_date,ndvi_mean,ndvi_std,evi_mean,cloud_cover_pct,satellite
PR-0123,Londrina,PR,milho,1892.5,2023-11-27,0.477,0.069,0.402,2.7,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-01-01,0.605,0.065,0.532,14.0,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-01-31,0.727,0.035,0.638,4.6,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-03-02,0.632,0.056,0.555,2.4,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-04-01,0.7,0.07,0.581,1.5,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-05-01,0.74,0.019,0.64,15.7,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-05-31,0.572,0.083,0.511,16.1,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-06-30,0.661,0.048,0.556,0.8,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-07-30,0.692,0.09,0.591,1.2,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-08-29,0.707,0.081,0.637,14.1,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-09-28,0.595,0.104,0.504,2.3,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-10-28,0.711,0.05,0.644,3.2,Sentinel-2
PR-0124,Marechal Cândido Rondon,PR,trigo,2076.2,2023-11-27,0.789,0.043,0.676,11.0,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-01-01,0.858,0.107,0.732,7.1,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-01-31,0.776,0.041,0.676,23.8,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-03-02,0.712,0.079,0.598,16.9,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-04-01,0.539,0.078,0.462,10.1,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-05-01,0.678,0.056,0.617,14.7,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-05-31,0.645,0.035,0.52,9.4,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-06-30,0.686,0.046,0.581,25.5,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-07-30,0.645,0.036,0.589,1.0,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-08-29,0.789,0.031,0.653,4.0,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-09-28,0.877,0.075,0.761,0.8,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-10-28,0.779,0.047,0.688,19.8,Sentinel-2
PR-0125,Palotina,PR,cana-de-açúcar,693.1,2023-11-27,0.933,0.032,0.782,11.6,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-01-01,0.825,0.017,0.698,14.7,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-01-31,0.739,0.052,0.603,13.7,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-03-02,0.79,0.032,0.668,7.4,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-04-01,0.716,0.073,0.593,4.8,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-05-01,0.672,0.061,0.567,12.5,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-05-31,0.53,0.073,0.477,7.9,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-06-30,0.624,0.068,0.556,28.0,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-07-30,0.741,0.076,0.615,15.0,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-08-29,0.57,0.027,0.487,10.6,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-09-28,0.823,0.058,0.747,14.0,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-10-28,0.74,0.047,0.633,16.7,Sentinel-2
PR-0126,Londrina,PR,soja,858.4,2023-11-27,0.752,0.099,0.64,2.0,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-01-01,0.893,0.03,0.787,1.5,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-01-31,0.791,0.043,0.701,2.4,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-03-02,0.706,0.07,0.623,10.1,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-04-01,0.579,0.019,0.521,4.8,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-05-01,0.49,0.051,0.423,15.8,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-05-31,0.438,0.063,0.365,5.5,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-06-30,0.695,0.089,0.552,2.7,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-07-30,0.27,0.051,0.216,4.2,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-08-29,0.585,0.073,0.507,19.0,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-09-28,0.78,0.039,0.701,4.9,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-10-28,0.669,0.061,0.569,9.3,Sentinel-2
PR-0127,Cascavel,PR,algodão,1959.0,2023-11-27,0.779,0.053,0.647,10.7,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-01-01,0.939,0.075,0.799,7.5,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-01-31,0.737,0.043,0.61,9.9,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-03-02,0.724,0.058,0.61,30.4,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-04-01,0.717,0.055,0.615,17.8,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-05-01,0.701,0.063,0.621,3.3,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-05-31,0.742,0.052,0.647,9.9,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-06-30,0.569,0.066,0.474,5.5,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-07-30,0.896,0.076,0.776,3.6,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-08-29,0.445,0.078,0.384,20.9,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-09-28,0.907,0.039,0.787,1.4,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-10-28,0.71,0.037,0.642,20.5,Sentinel-2
PR-0128,Umuarama,PR,soja,331.1,2023-11-27,0.681,0.046,0.576,1.7,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-01-01,0.518,0.091,0.39,21.0,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-01-31,0.682,0.078,0.599,9.9,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-03-02,0.391,0.062,0.363,1.1,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-04-01,0.331,0.094,0.311,1.6,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-05-01,0.52,0.081,0.447,7.0,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-05-31,0.7,0.014,0.582,6.0,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-06-30,0.338,0.051,0.324,9.0,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-07-30,0.545,0.063,0.471,9.1,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-08-29,0.399,0.042,0.306,14.5,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-09-28,0.371,0.065,0.33,14.2,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-10-28,0.459,0.041,0.425,0.0,Sentinel-2
PR-0129,Cascavel,PR,milho,590.3,2023-11-27,0.485,0.089,0.417,24.1,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-01-01,0.634,0.045,0.561,6.3,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-01-31,0.395,0.053,0.339,2.4,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-03-02,0.614,0.094,0.531,1.9,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-04-01,0.616,0.044,0.549,8.3,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-05-01,0.592,0.057,0.504,10.7,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-05-31,0.743,0.098,0.626,7.4,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-06-30,0.483,0.067,0.411,4.7,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-07-30,0.584,0.048,0.519,7.3,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-08-29,0.635,0.071,0.544,8.0,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-09-28,0.661,0.08,0.589,29.0,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-10-28,0.516,0.034,0.439,6.0,Sentinel-2
PR-0130,Campo Mourão,PR,algodão,431.5,2023-11-27,0.307,0.055,0.261,5.1,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-01-01,0.719,0.045,0.626,6.7,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-01-31,0.845,0.018,0.721,5.8,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-03-02,0.657,0.059,0.541,13.4,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-04-01,0.782,0.044,0.701,11.7,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-05-01,0.817,0.063,0.677,14.8,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-05-31,0.707,0.08,0.621,9.7,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-06-30,0.614,0.09,0.535,13.2,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-07-30,0.572,0.036,0.535,13.3,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-08-29,0.679,0.068,0.606,9.0,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-09-28,0.742,0.057,0.647,4.0,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-10-28,0.881,0.062,0.747,8.6,Sentinel-2
PR-0131,Toledo,PR,cana-de-açúcar,936.2,2023-11-27,0.773,0.059,0.64,2.9,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-01-01,0.516,0.052,0.457,13.5,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-01-31,0.554,0.056,0.47,0.2,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-03-02,0.439,0.061,0.384,15.6,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-04-01,0.711,0.052,0.617,11.7,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-05-01,0.489,0.077,0.457,10.7,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-05-31,0.579,0.038,0.511,0.2,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-06-30,0.342,0.065,0.287,4.0,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-07-30,0.619,0.055,0.546,15.1,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-08-29,0.316,0.069,0.249,10.5,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-09-28,0.504,0.065,0.438,4.1,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-10-28,0.324,0.057,0.322,16.2,Sentinel-2
PR-0132,Guarapuava,PR,trigo,2087.5,2023-11-27,0.406,0.061,0.36,0.2,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-01-01,0.739,0.047,0.62,22.4,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-01-31,0.671,0.042,0.61,0.2,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-03-02,0.633,0.073,0.543,2.0,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-04-01,0.716,0.075,0.613,7.4,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-05-01,0.658,0.036,0.584,9.9,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-05-31,0.637,0.097,0.545,8.9,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-06-30,0.551,0.025,0.491,7.8,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-07-30,0.368,0.053,0.353,8.8,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-08-29,0.621,0.07,0.533,4.3,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-09-28,0.619,0.077,0.538,1.9,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-10-28,0.67,0.061,0.597,1.4,Sentinel-2
PR-0133,Guarapuava,PR,trigo,1682.1,2023-11-27,0.58,0.08,0.467,0.3,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-01-01,0.421,0.085,0.303,12.3,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-01-31,0.43,0.064,0.34,6.5,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-03-02,0.571,0.036,0.516,0.9,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-04-01,0.293,0.106,0.27,12.8,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-05-01,0.5,0.052,0.469,7.5,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-05-31,0.29,0.066,0.245,6.6,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-06-30,0.254,0.059,0.231,3.6,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-07-30,0.37,0.056,0.291,11.5,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-08-29,0.098,0.06,0.096,13.7,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-09-28,0.486,0.07,0.432,28.0,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-10-28,0.402,0.058,0.361,2.7,Sentinel-2
PR-0134,Toledo,PR,trigo,1320.3,2023-11-27,0.293,0.067,0.268,10.0,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-01-01,0.757,0.087,0.646,12.9,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-01-31,0.687,0.042,0.609,4.9,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-03-02,0.767,0.032,0.664,1.3,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-04-01,0.671,0.096,0.586,23.0,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-05-01,0.652,0.069,0.579,0.5,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-05-31,0.563,0.062,0.46,8.2,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-06-30,0.601,0.056,0.502,8.6,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-07-30,0.442,0.043,0.382,4.1,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-08-29,0.511,0.037,0.434,19.2,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-09-28,0.821,0.076,0.715,6.0,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-10-28,0.8,0.045,0.683,6.3,Sentinel-2
PR-0135,Londrina,PR,trigo,1906.8,2023-11-27,0.675,0.067,0.559,9.6,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-01-01,0.785,0.064,0.678,1.1,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-01-31,0.485,0.076,0.421,0.8,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-03-02,0.542,0.052,0.472,0.2,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-04-01,0.609,0.068,0.504,2.2,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-05-01,0.629,0.028,0.557,0.5,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-05-31,0.595,0.04,0.538,3.5,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-06-30,0.766,0.069,0.679,10.7,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-07-30,0.671,0.01,0.601,13.1,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-08-29,0.755,0.058,0.679,6.1,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-09-28,0.576,0.045,0.491,2.7,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-10-28,0.721,0.029,0.613,5.9,Sentinel-2
PR-0136,Londrina,PR,milho,2648.9,2023-11-27,0.512,0.06,0.463,7.0,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-01-01,0.618,0.053,0.576,5.2,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-01-31,0.672,0.042,0.591,6.0,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-03-02,0.507,0.047,0.429,5.5,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-04-01,0.643,0.041,0.57,21.4,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-05-01,0.278,0.064,0.247,1.1,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-05-31,0.475,0.057,0.403,9.8,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-06-30,0.549,0.052,0.483,11.0,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-07-30,0.619,0.078,0.532,24.3,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-08-29,0.446,0.048,0.407,0.3,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-09-28,0.681,0.071,0.608,37.7,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-10-28,0.566,0.082,0.495,7.1,Sentinel-2
PR-0137,Campo Mourão,PR,cana-de-açúcar,339.1,2023-11-27,0.552,0.1,0.493,17.6,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-01-01,0.681,0.06,0.598,5.2,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-01-31,0.545,0.052,0.495,3.3,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-03-02,0.367,0.086,0.324,1.2,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-04-01,0.475,0.038,0.387,8.8,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-05-01,0.565,0.086,0.515,7.8,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-05-31,0.539,0.027,0.497,3.3,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-06-30,0.621,0.068,0.526,0.7,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-07-30,0.484,0.062,0.425,8.0,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-08-29,0.464,0.043,0.386,0.7,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-09-28,0.394,0.084,0.336,11.3,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-10-28,0.671,0.054,0.583,0.2,Sentinel-2
PR-0138,Palotina,PR,milho,2466.4,2023-11-27,0.388,0.047,0.317,26.2,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-01-01,0.226,0.072,0.18,0.4,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-01-31,0.354,0.063,0.305,4.6,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-03-02,0.225,0.08,0.19,1.0,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-04-01,0.514,0.07,0.455,1.2,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-05-01,0.348,0.069,0.296,1.5,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-05-31,0.465,0.047,0.393,0.2,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-06-30,0.461,0.067,0.393,3.1,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-07-30,0.462,0.033,0.428,1.0,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-08-29,0.409,0.092,0.336,11.2,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-09-28,0.358,0.053,0.318,0.5,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-10-28,0.31,0.064,0.25,2.1,Sentinel-2
PR-0139,Umuarama,PR,milho,773.6,2023-11-27,0.442,0.072,0.374,26.5,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-01-01,0.639,0.079,0.58,1.8,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-01-31,0.766,0.079,0.662,33.8,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-03-02,0.71,0.036,0.578,4.8,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-04-01,0.802,0.082,0.698,14.1,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-05-01,0.522,0.112,0.5,5.3,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-05-31,0.601,0.029,0.501,3.8,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-06-30,0.499,0.083,0.414,0.4,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-07-30,0.527,0.058,0.433,2.9,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-08-29,0.551,0.066,0.496,2.6,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-09-28,0.798,0.035,0.705,25.3,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-10-28,0.604,0.088,0.517,11.2,Sentinel-2
PR-0140,Toledo,PR,milho,2300.8,2023-11-27,0.758,0.046,0.664,32.6,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-01-01,0.304,0.099,0.295,7.5,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-01-31,0.632,0.063,0.55,1.5,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-03-02,0.256,0.049,0.203,0.7,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-04-01,0.438,0.081,0.361,6.2,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-05-01,0.522,0.037,0.445,28.6,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-05-31,0.371,0.041,0.342,3.9,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-06-30,0.467,0.029,0.416,3.7,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-07-30,0.344,0.061,0.302,10.9,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-08-29,0.36,0.03,0.31,13.6,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-09-28,0.354,0.034,0.283,2.0,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-10-28,0.741,0.053,0.668,9.7,Sentinel-2
PR-0141,Campo Mourão,PR,milho,1406.4,2023-11-27,0.462,0.058,0.4,33.2,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-01-01,0.409,0.06,0.367,8.9,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-01-31,0.624,0.05,0.535,7.1,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-03-02,0.469,0.05,0.444,17.0,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-04-01,0.39,0.058,0.324,15.1,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-05-01,0.652,0.068,0.555,9.1,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-05-31,0.266,0.061,0.231,4.5,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-06-30,0.323,0.034,0.291,14.9,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-07-30,0.32,0.052,0.284,5.8,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-08-29,0.269,0.061,0.265,0.4,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-09-28,0.513,0.081,0.434,3.0,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-10-28,0.4,0.071,0.374,37.1,Sentinel-2
PR-0142,Londrina,PR,soja,2616.3,2023-11-27,0.346,0.065,0.331,25.3,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-01-01,0.835,0.071,0.748,0.2,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-01-31,0.702,0.074,0.566,14.7,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-03-02,0.682,0.083,0.63,13.8,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-04-01,0.622,0.045,0.539,0.6,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-05-01,0.496,0.047,0.449,1.1,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-05-31,0.674,0.104,0.579,3.8,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-06-30,0.742,0.04,0.647,13.0,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-07-30,0.558,0.086,0.495,4.5,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-08-29,0.633,0.064,0.587,4.1,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-09-28,0.755,0.045,0.643,16.0,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-10-28,0.719,0.033,0.604,4.5,Sentinel-2
PR-0143,Palotina,PR,milho,535.2,2023-11-27,0.719,0.053,0.619,8.4,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-01-01,0.515,0.069,0.442,12.5,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-01-31,0.481,0.069,0.443,8.1,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-03-02,0.496,0.081,0.428,2.2,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-04-01,0.404,0.062,0.344,3.0,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-05-01,0.21,0.08,0.183,17.3,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-05-31,0.342,0.062,0.287,3.0,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-06-30,0.372,0.076,0.351,9.1,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-07-30,0.426,0.082,0.379,14.4,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-08-29,0.479,0.044,0.422,19.1,Sentinel-2
PR-0144,Cascavel,PR,cana-de-açúcar,1575.8,2023-09-28,0.557,0.064,0.466,8.8,Sentinel-2
